x__0,x__1,x__2,x__3,x__4,x__5,x__6,x__7,x__8,x__9,x__10,x__11,x__12,x__13,x__14,x__15,x__16,x__17,x__18,x__19,y
57,674,38,69,39,134,483,36,57,674,29,37,7,651,450,40,39,32,35,36,57
357,10,638,5,400,68,67,9,62,39,5,37,570,32,35,57,674,153,636,68,163
6,489,570,68,21,53,21,29,10,674,285,357,43,27,65,68,419,69,36,5,53
521,57,398,521,57,285,293,10,179,158,39,268,238,10,277,5,3,675,37,5,6
87,106,84,72,19,69,10,402,423,68,574,65,35,2,285,293,395,545,3,42,349
23,675,27,42,114,91,497,592,68,297,478,40,608,40,33,15,35,57,62,6,17
674,2,427,145,674,42,674,279,297,675,675,675,3,37,519,7,64,42,30,27,6
269,297,674,362,267,297,674,645,302,297,39,38,19,53,20,53,39,399,21,5,195
5,6,17,37,68,499,510,23,64,297,253,10,680,676,326,203,40,478,53,65,53
37,239,22,425,154,36,481,357,136,54,40,624,212,447,23,64,53,36,178,13,9
35,341,29,63,203,36,23,675,161,57,374,198,68,233,15,29,13,39,15,65,44
53,36,42,61,6,40,509,54,512,35,29,146,10,549,195,42,8,633,68,233,15
178,11,400,68,275,7,64,146,10,556,21,13,309,39,5,42,36,23,675,545,156
108,10,4,63,53,23,675,678,676,677,682,326,331,42,297,430,265,423,588,429,40
43,315,199,42,25,5,36,674,25,32,9,13,42,146,424,68,282,32,35,5,53
5,6,297,253,43,17,42,134,40,4,63,53,25,69,36,21,29,675,39,9,32
381,43,326,636,681,676,676,130,188,37,570,67,65,35,5,53,23,675,17,65,9
623,215,42,134,151,144,151,36,23,41,675,147,42,501,157,36,43,101,94,97,40
53,25,69,36,21,29,675,147,42,285,357,10,638,5,400,68,67,9,62,39,5
158,42,297,630,674,297,505,43,149,40,564,341,29,62,24,674,475,314,521,57,398
31,322,32,35,51,21,5,36,23,41,675,501,157,59,394,456,43,184,35,146,636
157,36,43,101,94,97,40,194,35,5,39,5,37,553,541,43,564,35,13,65,53
471,36,23,9,62,674,281,10,545,182,40,2,229,208,23,64,3,37,570,6,50
22,13,62,5,246,400,40,39,63,392,383,21,35,13,65,64,153,636,10,5,53
596,381,10,9,9,32,35,5,53,23,675,147,42,402,423,36,43,674,79,116,121
10,243,53,65,35,5,53,23,675,30,9,62,285,293,43,674,549,195,10,369,536
68,164,6,42,43,70,73,97,40,39,63,53,21,29,675,423,426,281,292,36,545
36,23,675,53,29,43,341,146,29,31,42,178,11,400,441,517,36,674,534,238,543
43,134,483,490,40,564,35,602,57,37,35,57,666,5,36,23,21,674,185,490,373
53,23,675,10,69,44,64,203,9,62,674,2,21,60,25,69,8,53,7,39,69
54,59,257,651,68,383,32,35,5,53,23,675,239,22,638,5,400,43,36,11,39
677,68,604,7,35,5,64,17,37,40,43,674,39,69,62,9,42,584,404,10,563
121,128,10,341,35,43,53,62,39,5,674,140,464,133,235,547,39,422,497,42,134
30,9,62,3,37,452,68,9,15,674,605,68,335,32,339,64,17,37,68,674,364
65,39,5,61,6,40,21,35,13,30,19,5,675,4,39,29,29,31,10,147,402
501,157,59,394,456,43,184,35,146,636,10,275,7,35,5,13,57,42,39,42,36
675,67,29,21,42,61,6,39,541,68,387,479,21,674,17,42,268,40,512,29,25
219,297,630,588,429,529,428,68,185,560,21,29,398,505,494,42,381,341,541,10,674
69,39,580,68,542,11,53,21,29,675,2,79,112,674,38,17,42,279,297,686,3
183,63,59,23,5,279,297,40,43,667,232,279,674,313,431,279,674,347,313,279,674
267,67,65,64,674,37,356,32,35,17,17,53,36,426,29,43,24,36,23,675,36
61,6,40,356,67,65,10,31,36,23,10,674,301,644,40,43,27,69,39,17,37
122,10,4,64,37,542,11,53,21,29,675,67,29,21,10,297,478,30,32,29,221
57,29,62,21,29,57,42,36,23,10,674,259,450,42,277,396,459,57,27,42,394
212,178,425,154,10,361,23,12,64,9,62,36,23,675,679,445,182,152,131,43,169
541,10,326,633,68,596,381,23,64,473,10,279,11,13,39,64,37,5,6,42,43
10,549,195,42,8,633,68,233,15,232,64,42,36,4,65,44,674,161,42,253,659
357,490,40,192,612,21,29,142,154,10,4,63,53,21,29,675,208,302,541,42,481
23,675,4,39,29,400,68,343,31,233,15,35,5,64,42,43,674,17,65,53,36
40,194,35,5,39,5,37,553,541,43,564,35,13,65,53,25,69,675,54,69,39
45,37,33,40,39,63,53,21,29,675,529,291,23,64,17,37,674,529,291,21,39
29,63,674,274,68,279,40,21,35,364,564,68,616,50,35,215,15,44,349,24,599
68,656,15,64,37,570,32,35,57,410,636,30,15,656,15,35,420,412,43,129,535
394,456,10,57,29,62,21,29,57,42,36,23,10,674,259,450,42,277,396,459,57
21,13,39,63,53,21,29,675,17,65,43,147,402,40,550,64,53,36,674,244,489
39,63,392,383,21,35,13,65,64,153,636,10,5,53,23,675,376,594,68,21,29
478,61,63,238,432,21,40,13,5,42,43,674,481,293,233,664,478,42,369,536,42
674,285,357,43,27,65,68,419,69,36,5,53,25,69,675,403,13,501,157,346,322
36,23,675,161,57,374,198,68,233,15,29,13,39,15,65,44,674,22,32,37,668
427,145,279,297,49,675,474,261,674,402,423,43,309,293,666,669,218,37,133,413,451
95,71,42,499,510,36,57,297,158,10,37,65,53,23,10,674,27,65,43,504,29
23,675,517,678,40,427,145,279,297,183,297,541,42,285,357,449,473,43,634,421,40
38,6,585,54,568,15,44,61,5,36,21,60,6,9,675,530,571,43,279,142,36
27,674,427,145,279,297,49,675,474,261,674,402,423,43,309,293,666,669,218,37,133
39,64,37,674,209,395,42,285,357,449,473,43,677,684,675,678,674,191,395,385,36
23,675,17,42,163,250,68,585,56,44,674,427,279,42,481,293,297,478,10,501,157
381,23,64,473,10,279,11,13,39,64,37,5,6,42,43,636,626,32,29,540,7
53,23,675,4,39,29,29,31,43,467,469,39,516,141,68,217,31,378,5,35,17
315,174,42,444,565,195,318,40,481,285,315,43,4,63,53,25,69,9,62,674,481
452,68,9,15,674,605,68,335,32,339,64,17,37,68,674,364,442,42,190,225,213
490,304,405,40,183,260,36,11,53,23,10,674,676,445,182,9,62,679,445,182,53
7,40,607,606,23,64,42,36,21,60,6,9,675,39,26,39,62,674,481,357,42
341,475,142,127,204,297,634,240,36,674,285,293,297,478,386,642,43,2,427,279,368
4,39,29,10,29,42,210,207,42,369,428,36,43,39,13,674,476,269,42,8,9
279,297,43,275,218,37,277,437,357,40,382,9,65,29,279,297,36,23,675,67,29
675,675,675,3,37,519,7,64,42,30,27,6,36,23,675,39,26,9,37,5,7
3,37,5,6,308,584,68,416,11,674,408,326,27,65,68,95,128,111,40,297,187
293,297,478,10,481,293,297,478,61,63,238,432,21,40,13,5,42,43,674,481,293
136,69,36,5,53,23,675,31,39,54,40,427,145,279,297,475,505,679,660,43,677
273,677,146,341,29,63,10,381,341,36,11,64,182,514,42,396,57,309,39,13,674
42,36,23,9,62,675,285,293,297,478,10,481,293,297,478,61,63,238,432,21,40
674,42,674,279,297,675,675,675,3,37,519,7,64,42,30,27,6,36,23,675,39
436,520,68,388,433,21,674,277,13,42,285,357,68,316,11,17,69,36,17,17,53
388,433,21,674,277,13,42,285,357,68,316,11,17,69,36,17,17,53,36,426,53
481,357,37,239,22,425,154,36,481,357,136,54,40,624,212,447,23,64,53,36,178
675,474,261,674,402,423,43,309,293,666,669,218,37,133,413,451,40,554,21,69,36
285,293,43,674,549,195,10,369,536,10,5,5,17,37,59,674,427,279,478,36,4
36,21,60,6,9,686,184,259,219,297,630,588,429,529,428,68,185,560,21,29,398
40,192,612,21,29,142,154,10,4,63,53,21,29,675,208,302,541,42,481,293,297
42,164,248,36,23,675,61,6,17,27,674,427,145,279,297,49,675,474,261,674,402
36,395,7,64,512,268,40,512,31,53,21,29,675,285,357,297,68,287,56,35,54
44,23,17,37,43,423,341,40,285,357,10,419,69,36,5,64,17,37,39,42,36
599,242,230,400,42,231,351,10,4,32,35,341,29,63,203,36,23,675,161,57,374
40,449,50,35,674,147,43,89,81,103,120,40,637,21,35,134,636,57,652,323,40
35,11,29,9,62,36,23,675,27,21,35,504,68,511,11,215,9,21,35,11,29
460,42,285,241,15,384,300,321,40,477,69,22,64,9,674,37,5,6,135,435,515
57,227,255,42,129,33,36,674,169,545,273,10,309,39,5,475,480,43,212,178,425
261,402,654,259,146,395,385,674,288,310,137,19,69,57,674,666,222,42,395,385,674
10,69,44,32,35,57,27,65,10,185,444,40,267,67,65,39,5,501,157,10,4
9,42,584,404,10,563,64,17,37,68,364,246,21,53,23,675,142,301,674,237,508
94,97,131,40,5,39,5,42,43,295,261,21,35,5,39,5,42,37,239,22,36
427,145,674,42,674,279,297,675,675,675,3,37,519,7,64,42,30,27,6,36,23
279,297,622,297,473,27,42,57,42,40,357,199,40,61,64,80,116,94,108,10,4
570,21,29,475,480,42,129,33,43,674,17,42,677,485,133,605,21,35,8,63,674
36,23,675,31,60,6,38,385,139,421,636,57,526,67,63,53,23,9,62,674,545
42,329,138,30,32,29,285,357,36,23,10,674,57,6,423,42,411,151,43,526,67
423,36,43,549,195,42,207,68,478,9,23,17,37,42,36,11,39,5,285,357,42
306,40,636,626,7,53,25,69,675,549,195,68,57,32,37,57,279,196,40,21,35
636,681,676,676,130,188,37,570,67,65,35,5,53,23,675,17,65,9,62,680,326
6,40,23,64,29,56,36,23,675,89,81,103,120,43,279,324,40,463,63,53,21
21,60,6,9,675,39,26,39,62,674,481,357,42,167,174,37,369,536,42,61,19
68,21,29,63,674,274,68,279,40,21,35,364,564,68,616,50,35,215,15,44,349
37,344,66,384,68,384,19,65,64,17,37,10,493,306,490,40,309,39,13,39,32
55,17,37,40,61,32,35,586,10,257,64,42,36,23,9,686,172,146,42,549,480
61,6,40,674,406,42,285,357,43,529,291,152,276,40,478,11,64,625,10,4,63
6,59,32,35,427,279,40,657,339,32,35,622,297,21,29,481,285,297,478,68,343
64,674,37,356,32,35,17,17,53,36,426,29,43,24,36,23,675,36,23,10,674
35,8,61,27,678,676,671,42,285,293,297,478,449,473,43,674,279,297,641,40,39
43,677,684,675,678,674,191,395,385,36,677,677,675,682,674,395,385,543,36,683,675
10,33,13,61,6,40,39,63,53,21,29,675,417,614,36,43,281,10,545,182,40
36,87,73,74,128,96,126,40,441,5,36,678,485,491,40,308,19,9,32,29,42
57,37,402,423,36,197,42,73,71,114,126,88,107,94,81,87,97,70,42,329,138
17,42,61,6,39,146,29,31,43,291,458,25,20,64,68,345,39,13,39,63,53
69,675,293,166,68,656,15,64,37,570,32,35,57,410,636,30,15,656,15,35,420
666,5,36,23,21,674,185,490,373,209,57,372,226,13,674,77,99,92,61,63,57
43,677,675,678,685,674,417,666,10,655,280,266,279,42,677,675,682,683,674,131,158
444,568,42,39,5,253,5,40,466,31,29,134,483,36,23,675,297,187,40,277,437
146,42,6,31,677,146,674,446,151,534,634,40,43,285,357,43,5,53,25,69,675
68,287,56,35,54,29,62,674,134,42,137,43,568,9,65,35,5,39,5,591,30
17,37,59,674,427,279,478,36,4,64,17,37,68,646,27,6,37,23,64,42,36
43,545,182,156,415,0,68,232,345,23,64,17,37,10,36,11,53,25,69,675,181
57,253,659,218,19,65,64,61,6,40,39,63,53,21,29,675,406,42,481,357,43
285,293,10,179,158,39,268,238,10,277,5,3,675,37,5,6,17,37,43,674,219
44,61,5,36,21,60,6,9,675,530,571,43,279,142,36,23,674,27,65,68,57
7,44,674,399,21,5,167,174,37,43,85,87,95,113,37,85,87,95,113,42,4
35,5,64,539,68,377,62,65,35,11,29,42,36,23,675,27,6,59,32,35,427
40,357,199,40,61,64,80,116,94,108,10,4,63,53,23,675,678,676,677,682,326
427,145,279,297,57,53,29,674,448,353,39,10,62,27,42,165,42,45,37,33,36
35,36,57,674,478,11,35,5,15,64,497,68,608,40,33,15,35,57,62,5,29
664,21,35,5,64,17,37,40,39,63,53,23,675,517,679,40,674,680,326,201,279
42,402,423,43,608,195,501,157,40,39,32,35,21,53,5,53,21,29,675,680,676
37,68,578,167,21,35,51,56,35,13,65,29,9,62,17,27,36,23,675,134,42
36,23,675,169,545,371,43,227,202,681,411,53,36,36,674,27,65,152,639,42,278
25,69,675,402,423,42,481,357,43,567,40,39,32,35,57,178,11,400,68,275,7
64,625,10,4,63,53,25,69,36,21,29,675,147,36,43,529,291,43,21,35,57
675,2,38,6,25,285,42,293,30,21,3,2,21,60,25,69,285,42,293,30,9
453,56,64,356,363,36,23,675,4,39,29,400,68,343,31,233,15,35,5,64,42
44,674,57,32,37,4,9,62,19,53,39,357,315,199,10,439,559,21,35,5,53
17,27,36,23,675,134,42,137,40,43,674,10,69,44,32,35,57,267,67,65,39
23,675,134,42,137,40,43,674,10,69,44,32,35,57,267,67,65,39,5,45,37
57,42,37,11,9,62,2,9,67,5,5,3,17,37,68,421,343,19,65,53,23
674,617,9,65,64,9,62,674,30,27,6,36,23,675,39,26,481,293,297,478,43
315,10,4,63,53,23,675,17,42,315,43,369,536,42,315,36,43,4,63,53,25
9,65,29,62,674,2,427,145,674,42,674,279,297,675,675,675,3,37,519,7,64
11,39,432,315,10,36,11,35,5,53,23,675,504,29,31,42,411,151,43,285,357
69,675,619,40,570,7,44,296,512,21,29,62,596,15,36,23,675,504,57,374,198
481,42,61,6,40,47,64,53,5,29,5,37,9,674,338,541,10,340,541,40,39
158,39,268,238,10,277,5,3,675,37,5,6,17,37,43,674,219,297,630,68,642
35,5,64,61,6,40,366,22,53,23,675,402,423,42,169,545,371,43,134,483,490
39,62,674,38,17,36,57,478,11,35,5,15,53,23,675,4,39,29,400,40,43
29,675,67,29,21,10,297,478,30,32,29,221,134,522,203,40,57,239,22,61,6
53,21,29,10,674,27,65,37,239,22,13,62,5,246,400,40,39,63,392,383,21
383,31,613,69,36,638,32,29,285,357,29,31,42,8,9,16,36,23,675,53,29
53,23,675,517,678,40,427,145,279,297,183,297,541,42,285,357,449,473,43,634,421
568,42,4,64,497,68,453,56,35,11,53,21,29,675,17,65,9,62,4,39,29
70,40,663,10,65,35,5,64,674,169,545,260,10,605,63,39,5,37,5,6,42
29,30,21,674,285,357,42,501,157,622,194,10,622,54,674,481,285,325,518,42,425
675,649,479,440,157,263,518,457,152,344,534,238,543,36,178,13,285,357,10,270,7
411,53,36,322,65,39,5,674,37,5,6,543,268,42,285,357,40,43,674,27,6
182,156,415,68,232,345,23,64,438,200,10,4,63,53,25,69,675,444,501,251,37
10,674,481,357,43,184,160,42,677,675,680,671,21,9,545,182,156,415,68,232,345
39,5,42,37,239,22,36,23,675,504,10,474,261,679,151,491,475,142,634,68,216
683,675,684,671,37,159,132,21,53,23,675,17,65,43,259,157,594,251,42,285,357
11,53,25,69,675,17,42,53,53,146,234,463,309,501,157,40,47,19,67,21,5
19,674,23,39,67,31,285,293,297,478,42,238,432,473,40,306,23,64,481,293,297
474,261,43,70,114,121,77,40,441,5,36,678,485,491,40,432,315,10,279,11,5
57,81,123,128,113,10,33,13,61,6,40,39,63,53,21,29,675,417,614,36,43
37,11,9,62,2,9,67,5,5,3,17,37,68,421,343,19,65,53,23,675,37
315,36,43,4,63,53,25,69,675,2,358,293,43,279,297,53,36,674,290,43,498
36,684,411,59,677,676,411,53,36,322,65,39,5,674,37,5,6,543,268,42,285
675,2,161,68,355,65,64,3,37,5,6,106,74,112,100,87,97,98,79,117,114
37,68,499,510,23,64,297,253,10,680,676,326,203,40,478,53,65,53,21,29,675
675,29,30,21,674,285,357,42,501,157,622,194,10,622,54,674,481,285,325,518,42
8,472,19,69,43,674,2,38,6,59,32,35,290,68,545,35,29,9,3,37,572
4,63,53,21,29,675,27,65,10,221,134,522,344,42,147,402,57,533,5,35,5
10,36,11,35,5,53,23,675,504,29,31,42,411,151,43,285,357,40,628,379,544
4,63,53,25,69,9,62,674,481,293,297,478,152,131,40,179,503,39,285,293,297
185,444,40,267,67,65,39,5,501,157,10,4,39,29,29,31,68,343,32,35,5
63,10,381,341,36,11,64,182,514,42,396,57,309,39,13,674,82,87,97,10,666
61,5,36,21,60,6,9,675,530,571,43,279,142,36,23,674,27,65,68,57,37
59,674,427,279,478,36,4,64,17,37,68,646,27,6,37,23,64,42,36,23,675
64,349,563,43,4,63,53,25,69,675,427,279,40,43,462,276,484,297,59,259,644
4,63,53,25,69,675,293,166,68,656,15,64,37,570,32,35,57,410,636,30,15
68,545,35,64,17,37,10,631,563,40,39,32,35,5,53,23,675,27,65,43,37
641,42,481,293,297,478,681,146,10,674,504,279,42,285,293,297,478,68,648,256,36
18,21,35,5,53,23,675,29,37,7,498,411,636,36,57,293,166,43,549,195,42
465,13,36,21,60,6,675,10,674,21,9,21,674,408,326,674,427,145,219,505,279
21,35,5,64,17,37,40,39,63,53,23,675,517,679,40,674,680,326,201,279,297
297,478,61,63,238,432,21,40,13,5,42,43,674,481,293,233,664,478,42,369,536
63,37,16,29,17,37,68,578,167,21,35,51,56,35,13,65,29,9,62,17,27
63,131,16,29,485,527,43,101,78,95,71,107,39,37,17,66,44,9,63,407,21
357,42,636,40,279,11,39,432,315,10,36,11,35,5,53,23,675,504,29,31,42
40,674,285,357,42,167,174,37,369,536,42,61,19,37,42,4,5,30,40,43,674
353,39,10,62,27,42,165,42,45,37,33,36,23,675,297,630,40,8,5,35,8
675,678,674,191,395,385,36,677,677,675,682,674,395,385,543,36,683,675,684,671,37
38,36,357,315,199,490,39,560,474,68,23,64,17,37,40,57,81,123,128,113,10
42,315,10,4,63,53,23,675,17,42,315,43,369,536,42,315,36,43,4,63,53
36,322,65,39,5,674,37,5,6,543,268,42,285,357,40,43,674,27,6,5,6
454,300,490,40,605,63,35,5,39,5,42,43,676,445,182,169,545,674,488,182,169
40,39,32,35,21,53,5,53,21,29,675,680,676,326,203,674,402,423,43,129,485
42,61,6,40,509,54,512,35,29,146,10,549,195,42,8,633,68,233,15,232,64
40,39,63,53,23,675,27,42,181,674,499,510,543,37,39,64,37,674,209,395,42
628,379,68,615,62,65,674,285,357,42,636,40,279,11,39,432,315,10,36,11,35
265,423,588,429,40,61,65,44,680,326,201,279,297,622,297,473,43,481,293,681,681
170,21,35,5,53,23,675,497,68,478,54,194,23,497,68,674,114,91,497,592,37
53,23,675,427,145,279,297,57,53,29,674,448,353,39,10,62,27,42,165,42,45
674,27,6,5,6,634,411,636,169,545,68,458,479,21,35,5,64,146,57,5,64
5,167,174,37,43,85,87,95,113,37,85,87,95,113,42,4,5,30,674,486,398
38,6,25,285,42,293,30,21,3,2,21,60,25,69,285,42,293,30,9,62,3
62,3,37,5,6,42,43,674,232,63,588,50,42,624,506,36,674,301,644,40,208
233,15,35,5,64,42,43,674,17,65,53,36,42,89,76,121,128,10,341,35,43
182,9,62,679,445,182,53,36,36,674,454,300,490,40,605,63,35,5,39,5,42
35,233,664,181,68,454,56,64,177,241,10,4,63,53,23,675,517,678,40,427,145
37,160,68,17,67,21,29,45,37,29,31,10,5,53,23,675,10,69,44,64,203
549,195,10,233,15,232,64,509,54,512,35,400,334,9,62,601,587,400,334,674,33
517,677,146,541,40,39,65,29,42,36,23,675,147,402,427,145,279,297,36,43,674
8,61,27,678,676,671,42,285,293,297,478,449,473,43,674,279,297,641,40,39,64
674,545,182,156,415,43,677,326,4,65,44,220,195,36,21,60,6,675,293,166,37
385,674,288,310,137,19,69,57,674,666,222,42,395,385,674,299,558,352,647,19,69
607,606,23,64,42,36,21,60,6,9,675,39,26,39,62,674,481,357,42,167,174
674,149,279,297,42,285,293,42,54,40,229,208,68,583,56,64,481,293,83,128,81
315,199,42,529,428,36,23,675,417,614,102,128,109,122,325,249,600,233,600,541,42
193,195,68,233,15,53,21,29,675,17,42,142,154,68,115,96,122,40,21,35,289
355,13,43,4,63,53,25,69,675,619,40,570,7,44,296,512,21,29,62,596,15
32,35,51,21,5,36,23,41,675,501,157,59,394,456,43,184,35,146,636,10,275
509,54,512,35,400,334,9,62,601,587,400,334,674,33,53,63,134,151,636,148,618
203,40,478,53,65,53,21,29,675,285,357,297,37,5,6,297,253,36,23,675,42
29,31,42,411,151,43,285,357,40,628,379,544,10,4,63,53,25,69,36,21,29
6,9,675,149,279,297,37,42,238,82,126,672,238,239,82,126,105,673,36,427,279
32,35,427,279,40,657,339,32,35,622,297,21,29,481,285,297,478,68,343,32,35
40,432,315,10,279,11,5,259,40,39,32,35,21,53,5,53,21,29,675,17,42
43,57,35,53,23,675,427,279,42,285,293,297,478,9,62,43,17,69,39,580,68
17,42,315,43,369,536,42,315,36,43,4,63,53,25,69,675,2,358,293,43,279
23,675,89,81,103,120,43,279,324,40,463,63,53,21,29,21,674,98,114,87,95
68,279,40,21,35,364,564,68,616,50,35,215,15,44,349,24,599,242,230,400,42
39,62,143,460,42,285,241,15,384,300,321,40,477,69,22,64,9,674,37,5,6
238,432,21,40,13,5,42,43,674,481,293,233,664,478,42,369,536,42,400,10,61
481,357,42,167,174,37,369,536,42,61,19,43,129,551,21,35,5,64,42,40,674
53,23,10,674,27,65,43,504,29,31,10,399,21,5,195,632,40,232,63,527,69
271,3,68,604,7,53,25,69,675,147,326,331,40,550,32,35,43,677,684,675,677
512,33,42,36,23,9,62,675,285,293,297,478,10,481,293,297,478,61,63,238,432
524,56,29,146,10,233,15,232,65,64,57,42,36,4,32,35,674,509,54,512,35
9,62,2,9,67,5,5,3,17,37,68,421,343,19,65,53,23,675,37,17,66
13,620,479,21,39,5,134,483,36,57,674,38,69,39,476,269,36,57,674,38,69
570,68,21,53,21,29,10,674,285,357,43,27,65,68,419,69,36,5,53,25,69
42,4,64,497,68,453,56,35,11,53,21,29,675,17,65,9,62,4,39,29,400
36,21,60,6,675,10,674,21,9,21,674,408,326,674,427,145,219,505,279,133,444
65,39,5,45,37,674,10,69,44,66,6,40,57,10,69,44,65,39,5,45,37
297,42,164,248,36,23,675,61,6,17,27,674,427,145,279,297,49,675,474,261,674
9,65,35,11,53,21,29,675,649,479,440,157,263,518,457,152,344,534,238,543,36
68,616,50,35,215,15,44,349,24,599,242,230,400,42,231,351,10,4,32,35,341
53,25,69,36,21,29,9,62,674,638,6,21,9,4,63,53,25,69,36,21,29
68,628,52,6,37,344,66,384,68,384,19,65,64,17,37,10,493,306,490,40,309
10,136,69,36,5,53,23,675,677,675,676,61,63,57,159,5,674,23,39,67,31
53,25,69,675,53,24,545,182,156,415,10,37,65,64,42,43,444,543,251,30,15
285,357,40,37,32,35,61,5,17,37,30,37,356,5,53,23,675,29,30,21,674
57,277,13,674,319,419,23,65,44,449,610,490,304,405,40,183,260,36,11,53,23
64,504,10,589,15,238,5,53,23,675,4,39,29,29,31,43,10,69,44,65,44
21,674,408,326,674,427,145,219,505,279,133,444,183,579,253,659,10,489,566,21,674
67,65,35,5,53,23,675,17,65,9,62,680,326,636,23,44,62,21,5,395,545
624,18,21,35,11,29,297,430,43,674,91,95,111,75,325,518,42,501,157,36,21
53,21,29,675,27,42,628,378,579,664,10,185,444,39,57,42,36,4,64,17,37
642,13,149,297,630,36,43,674,285,293,42,183,63,40,13,19,43,677,152,132,36
63,57,285,357,42,628,379,544,10,270,7,29,42,43,500,9,36,23,675,21,9
674,454,300,490,40,605,63,35,5,39,5,42,43,676,445,182,169,545,674,488,182
68,163,65,44,355,13,43,4,63,53,25,69,675,619,40,570,7,44,296,512,21
675,27,42,181,674,499,510,543,37,39,64,37,674,209,395,42,285,357,449,473,43
56,64,29,56,40,36,43,39,13,674,27,6,5,6,45,37,46,37,68,209,15
402,654,259,146,395,385,674,288,310,137,19,69,57,674,666,222,42,395,385,674,299
21,60,6,9,675,2,38,6,25,285,42,293,30,21,3,2,21,60,25,69,285
6,37,489,570,21,29,475,480,42,129,33,43,674,17,42,677,485,133,605,21,35
57,29,13,19,69,5,53,23,21,634,15,65,44,5,5,37,57,640,63,53,25
605,57,227,255,42,129,33,36,674,169,545,273,10,309,39,5,475,480,43,212,178
29,675,680,221,134,522,203,674,504,10,427,145,279,297,40,603,155,21,29,37,11
17,37,40,43,674,39,69,62,9,42,584,404,10,563,64,17,37,68,364,246,21
36,678,681,671,674,224,273,587,506,36,679,676,675,683,671,40,39,63,53,23,675
611,56,64,17,37,40,39,63,462,276,40,426,35,5,64,285,357,57,277,5,37
31,10,399,21,5,195,632,40,232,63,527,69,36,674,638,32,35,11,29,9,62
69,675,402,423,42,481,357,43,567,40,39,32,35,57,178,11,400,68,275,7,64
205,152,131,10,545,182,156,415,68,37,32,35,5,53,23,675,36,23,10,674,481
65,64,17,37,10,493,306,490,40,309,39,13,39,32,29,42,43,285,357,40,37
293,30,9,62,3,37,452,68,9,15,674,605,68,335,32,339,64,17,37,68,674
2,10,69,44,32,29,62,267,67,65,64,3,37,356,7,64,42,43,674,17,65
6,42,43,524,56,29,146,10,233,15,232,65,64,57,42,36,4,32,35,674,509
543,36,178,13,285,357,10,270,7,64,129,400,674,474,261,178,5,35,5,64,285
285,357,10,419,69,36,5,64,17,37,39,42,36,21,60,6,9,686,402,423,36
23,675,678,676,677,682,326,331,42,297,430,265,423,588,429,40,61,65,44,680,326
60,6,675,10,674,21,9,21,674,408,326,674,427,145,219,505,279,133,444,183,579
53,146,234,463,309,501,157,40,47,19,67,21,5,201,331,575,571,40,609,496,643
62,586,36,57,383,32,35,5,64,539,68,377,62,65,35,11,29,42,36,23,675
42,686,402,423,42,446,236,40,239,357,365,541,43,5,29,42,686,586,57,588,50
31,42,411,151,37,43,626,6,360,54,59,257,651,68,383,32,35,5,53,23,675
487,32,35,8,62,65,39,5,37,356,5,53,23,675,57,21,133,185,444,36,4
128,499,510,37,247,44,65,64,61,6,40,39,63,53,21,29,675,504,10,297,478
23,39,67,31,285,293,297,478,42,400,10,183,63,59,23,5,279,297,40,43,667
528,664,42,4,64,504,10,589,15,238,5,53,23,675,4,39,29,29,31,43,10
475,10,545,156,68,679,326,40,21,61,6,37,489,570,21,29,475,480,42,129,33
142,127,204,297,634,240,36,674,285,293,297,478,386,642,43,2,427,279,368,513,3
